# Site: US-Goo,,,,,,,,
# Version: 2-1,,,,,,,,
TIMESTAMP_START,TIMESTAMP_END,USTAR,TA,LE,P,RH,PA,NETRAD
200206202300,200206202330,0.084,23.5,0,0,83.7,101.5,-58
200206202330,200206210000,0.032,22.5,-1,0,89,101.5,-57
200206210000,200206210030,-9999,21.2,0,0,95.8,101.5,-57
200206210030,200206210100,0.01,20.2,-1,0,99.2,101.5,-56
200206210100,200206210130,0.01,20.1,0,0,99.4,101.5,-51
200206210130,200206210200,0.037,19.6,2,0,100,101.5,-43
200206210200,200206210230,0.03,19,1,0,100,101.5,-36
200206210230,200206210300,0.034,18.6,3,0,100,101.5,-32
200206210300,200206210330,0.015,18.4,0,0,100,101.5,-27
200206210330,200206210400,-9999,17.9,2,0,100,101.5,-24
200206210400,200206210430,-9999,17.7,1,0,100,101.601,-23
200206210430,200206210500,-9999,17.5,0,0,100,101.601,-18
200206210500,200206210530,-9999,17.5,-1,0,100,101.601,3
200206210530,200206210600,-9999,18.8,3,0,98.8,101.601,44
200206210600,200206210630,0.191,22.4,59,0,85.2,101.601,57
200206210630,200206210700,0.213,23.5,93,0,81.8,101.7,111
200206210700,200206210730,0.245,24.7,131,0,77.1,101.7,186
200206210730,200206210800,0.33,25.9,176,0,72.2,101.7,265
200206210800,200206210830,0.361,27,257,0,67.7,101.7,344
200206210830,200206210900,0.32,27.6,231,0,66.2,101.7,419
200206210900,200206210930,0.271,28.5,217,0,63.6,101.7,488
200206210930,200206211000,0.252,29.1,313,0,60.1,101.7,551
200206211000,200206211030,0.305,29.6,296,0,55.4,101.7,601
200206211030,200206211100,0.281,29.9,273,0,53.7,101.7,641
200206211100,200206211130,0.321,30.3,427,0,51.4,101.7,666
200206211130,200206211200,0.296,30.4,368,0,49.1,101.601,679
200206211200,200206211230,0.182,30.6,-9999,0,50.4,101.601,679
200206211230,200206211300,0.193,30.8,184,0,50.1,101.601,664
200206211300,200206211330,0.266,31.2,442,0,49.8,101.601,643
200206211330,200206211400,0.209,31.2,330,0,50.9,101.5,552
200206211400,200206211430,0.166,31,241,0,50.2,101.5,418
200206211430,200206211500,0.163,30.7,169,0,52.6,101.5,310
200206211500,200206211530,0.202,31.1,216,0,51.8,101.4,429
200206211530,200206211600,0.244,30.1,127,0,55.6,101.4,136
200206211600,200206211630,0.163,30.2,135,0,55.8,101.4,209
200206211630,200206211700,0.218,30.3,173,0,53.1,101.4,167
200206211700,200206211730,0.272,30.1,120,0,52.5,101.4,113
200206211730,200206211800,0.116,29.4,42,0,57.4,101.4,37
200206211800,200206211830,0.02,28.2,17,0,67.3,101.4,-19
200206211830,200206211900,0.049,25.8,-13,0,84.5,101.4,-53
200206211900,200206211930,-9999,24.3,-8,0,86.8,101.4,-61
200206211930,200206212000,-9999,23,-2,0,90.6,101.4,-59
200206212000,200206212030,0.01,22.2,0,0,93.2,101.4,-55
200206212030,200206212100,-9999,21.7,0,0,95.1,101.4,-55
200206212100,200206212130,0.02,21.3,1,0,97.4,101.4,-50
200206212130,200206212200,0.038,20.9,0,0,98.5,101.4,-48
200206212200,200206212230,0.034,20.9,-1,0,97.9,101.4,-32
200206212230,200206212300,-9999,21,-3,0,97.3,101.4,-55
200206212300,200206212330,0.032,20.4,2,0,99.3,101.4,-40
200206212330,200206220000,-9999,20.4,-1,0,98.7,101.4,-43
200206220000,200206220030,-9999,20,0,0,99.5,101.4,-35
200206220030,200206220100,0.045,20.1,-1,0,100,101.301,-28
200206220100,200206220130,0.061,19.9,0,0,100,101.301,-42
200206220130,200206220200,0.023,19.9,-1,0,100,101.301,-14
200206220200,200206220230,0.03,20,1,0,100,101.301,-28
200206220230,200206220300,0.044,20.1,0,0,100,101.301,-16
200206220300,200206220330,0.071,20.4,3,0,100,101.301,-11
200206220330,200206220400,0.025,20.5,0,0,100,101.301,-26
200206220400,200206220430,-9999,20.1,0,0,100,101.301,-19
200206220430,200206220500,-9999,20.1,0,0,100,101.4,-24
200206220500,200206220530,0.02,20.1,-2,0,99.9,101.4,-10
200206220530,200206220600,0.032,21.2,7,0,98.5,101.4,4
200206220600,200206220630,0.025,22.5,44,0,93,101.4,37
200206220630,200206220700,0.023,24.2,88,0,83.8,101.4,109
200206220700,200206220730,0.1,25.4,191,0,73.9,101.5,181
200206220730,200206220800,0.119,26.5,178,0,68.4,101.5,257
200206220800,200206220830,0.178,27.6,312,0,62,101.5,342
200206220830,200206220900,0.195,28.3,312,0,54.2,101.4,414
200206220900,200206220930,0.171,29.1,307,0,47.2,101.4,487
200206220930,200206221000,0.292,29.6,342,0,45.7,101.4,548
200206221000,200206221030,0.278,29.9,377,0,43.8,101.4,600
200206221030,200206221100,0.261,30.2,381,0,45.2,101.4,646
200206221100,200206221130,0.213,30.4,384,0,43.9,101.301,677
200206221130,200206221200,0.301,30.5,363,0,43.2,101.301,707
200206221200,200206221230,0.347,30.3,331,0,45.3,101.301,493
200206221230,200206221300,0.17,29.9,192,0,47,101.301,421
200206221300,200206221330,0.24,30.2,285,0,46,101.2,510
200206221330,200206221400,0.305,30.9,377,0,43.9,101.2,646
200206221400,200206221430,0.225,30.6,317,0,43.8,101.2,489
200206221430,200206221500,0.176,30.7,288,0,43.4,101.101,403
200206221500,200206221530,0.229,30,188,0,44.6,101.101,313
200206221530,200206221600,0.146,30.7,149,0,42.3,101.101,357
200206221600,200206221630,0.107,29.9,128,0,45.8,101,181
200206221630,200206221700,0.197,29.8,136,0,46.8,101,227
200206221700,200206221730,0.185,30,150,0,47,101,208
200206221730,200206221800,0.204,29.4,87,0,49.6,101,93
200206221800,200206221830,0.101,28.3,63,0,57.8,101,16
200206221830,200206221900,0.029,26.6,7,0,75.5,101,-10
200206221900,200206221930,0.018,25.4,-4,0,79,101,-36
200206221930,200206222000,-9999,24.1,-11,0,81.4,101,-32
200206222000,200206222030,-9999,23.6,11,0,83.8,101,-25
200206222030,200206222100,-9999,23.5,3,0,85.6,101.101,-26
200206222100,200206222130,-9999,23,2,0,90.2,101.101,-18
200206222130,200206222200,-9999,22.8,3,0,91.9,101.101,-20
200206222200,200206222230,-9999,22.5,5,0,92.5,101.101,-26
200206222230,200206222300,-9999,22.3,0,0,93.1,101,-22
200206222300,200206222330,-9999,22.3,5,0,94.6,101,-23
200206222330,200206230000,-9999,22,-1,0,94.9,101,-28
200206230000,200206230030,-9999,21.7,0,0,95.9,101,-45
200206230030,200206230100,0.051,21.1,0,0,98.1,101,-47
200206230100,200206230130,-9999,20.5,-1,0,99.7,100.9,-41
200206230130,200206230200,0.05,20.4,-4,0,99.9,100.9,-37
200206230200,200206230230,0.137,20.1,11,0,100,100.9,-34
200206230230,200206230300,0.037,19.8,-2,0,100,100.9,-32
200206230300,200206230330,0.058,19.6,0,0,100,100.9,-31
200206230330,200206230400,0.074,19.5,-1,0,100,100.9,-20
200206230400,200206230430,0.044,19.7,0,0,100,100.9,-9
200206230430,200206230500,0.085,20.5,7,0,98.6,100.9,-5
200206230500,200206230530,0.081,21.4,10,0,94,101,-5
200206230530,200206230600,0.179,21.7,26,0,92.2,101,4
200206230600,200206230630,0.125,21.7,34,0,94.7,101,46
200206230630,200206230700,0.182,22,42,0,95,101.101,66
200206230700,200206230730,0.182,22.9,60,0,91.2,101.101,110
200206230730,200206230800,0.261,24,103,0,85.8,101.101,220
200206230800,200206230830,0.367,24.4,147,0,84.2,101.101,218
200206230830,200206230900,0.312,25.3,189,0,81.9,101.101,381
200206230900,200206230930,0.36,25.8,191,0,79.4,101.101,432
200206230930,200206231000,0.307,25.9,159,0,78.7,101.101,388
200206231000,200206231030,0.326,27.2,338,0,74.9,101.101,637
200206231030,200206231100,0.282,26.8,158,0,75.1,101.101,342
200206231100,200206231130,0.267,27.9,258,0,70.3,101,582
200206231130,200206231200,0.339,28,246,0,69.1,101,524
200206231200,200206231230,0.288,28.5,235,0,68.5,101,526
200206231230,200206231300,0.312,29.5,393,0,65.6,100.9,745
200206231300,200206231330,0.305,29.2,232,0,64.901,100.9,478
200206231330,200206231400,0.345,29.6,265,0,62.5,100.9,574
200206231400,200206231430,0.275,29.3,198,0,64.3,100.801,278
200206231430,200206231500,0.3,28.1,141,0,70.7,100.801,186
200206231500,200206231530,0.369,24.8,51,0,87.2,100.801,56
200206231530,200206231600,0.115,24.3,60,0,87.2,100.801,118
200206231600,200206231630,0.084,24,32,0.2,89.7,100.9,31
200206231630,200206231700,-9999,23.5,53,0,95,100.801,76
200206231700,200206231730,0.082,23.6,42,0,93.5,100.801,78
200206231730,200206231800,0.068,23.5,12,0,95.5,100.801,17
200206231800,200206231830,-9999,23.1,2,0,97.9,100.801,3
200206231830,200206231900,0.058,22.9,1,0,99.5,100.801,2
200206231900,200206231930,0.067,22.3,0,0,99.5,100.9,-6
200206231930,200206232000,0.02,21.6,-3,0,100,100.9,-5
200206232000,200206232030,0.027,21.2,-4,0,100,100.9,-5
200206232030,200206232100,0.06,20.9,-7,0,100,100.9,-4
200206232100,200206232130,0.043,20.6,-1,0,100,100.9,-4
200206232130,200206232200,-9999,20.7,-4,0,100,100.9,-3
200206232200,200206232230,-9999,20.4,-2,0,100,100.9,-3
200206232230,200206232300,0.015,20.4,0,0,100,100.9,-3
200206232300,200206232330,0.045,20,-4,0,100,100.9,-3
200206232330,200206240000,0.042,20,-4,0,100,100.801,-3
200206240000,200206240030,0.02,19.9,-6,0,100,100.801,-4
200206240030,200206240100,-9999,19.9,-7,0,100,100.801,-3
200206240100,200206240130,0.04,20.1,-4,0,100,100.801,-3
200206240130,200206240200,0.057,20.4,-2,0,100,100.801,-3
200206240200,200206240230,0.044,19.9,4,0,100,100.801,-3
200206240230,200206240300,0.035,19.9,-1,0,100,100.801,-3
200206240300,200206240330,0.052,19.6,4,0,100,100.801,-3
200206240330,200206240400,0.052,19.3,-1,0,100,100.801,-3
200206240400,200206240430,0.02,19,-2,0,100,100.9,-3
200206240430,200206240500,0.046,18.9,-1,0,100,100.9,0
200206240500,200206240530,0.13,20.5,-16,0,100,100.9,13
200206240530,200206240600,0.129,21.2,11,0,100,100.9,44
200206240600,200206240630,0.16,22.1,43,0,99.1,100.9,126
200206240630,200206240700,-9999,22.9,-9999,0,94.6,101,204
200206240700,200206240730,-9999,23.5,-9999,0,91.4,101,260
200206240730,200206240800,0.234,24.3,159,0,87.8,101.101,290
200206240800,200206240830,0.278,25.1,180,0,84.7,101.101,379
200206240830,200206240900,0.156,26.1,219,0,81.8,101.101,454
200206240900,200206240930,0.245,26.9,224,0,79.7,101.101,524
200206240930,200206241000,0.225,27.4,220,0,77,101.101,555
200206241000,200206241030,0.243,28,262,0,73.1,101,559
200206241030,200206241100,-9999,28.4,281,0,71,101,609
200206241100,200206241130,0.197,28.4,185,0,70.8,101,445
200206241130,200206241200,0.349,29.5,315,0,67.1,101,685
200206241200,200206241230,0.269,29.5,285,0,66.8,100.9,617
200206241230,200206241300,0.215,30,312,0,63.5,100.9,665
200206241300,200206241330,0.247,29.9,251,0,60.8,100.9,447
200206241330,200206241400,0.246,29.3,134,0,63.1,100.9,211
200206241400,200206241430,0.288,28.5,84,0,68.1,100.9,107
200206241430,200206241500,0.279,27.8,52,0,73,100.801,100
200206241500,200206241530,0.249,28.2,94,0,73,100.801,264
200206241530,200206241600,0.248,28.2,86,0,70.4,100.801,102
200206241600,200206241630,0.174,27.4,70,0,75.8,100.801,52
200206241630,200206241700,0.325,25.6,128,0.4,87.4,100.801,55
200206241700,200206241730,0.207,23.4,160,0.4,96.7,100.801,53
200206241730,200206241800,0.01,23.1,31,0,97.9,100.801,110
200206241800,200206241830,0.068,23.2,26,0,99.2,100.801,61
200206241830,200206241900,0.07,23.2,12,0,99.3,100.801,20
200206241900,200206241930,0.07,22.7,3,0,99.4,100.801,-1
200206241930,200206242000,0.067,22.2,3,0,99.5,100.801,-4
200206242000,200206242030,0.082,21.8,6,0,99.8,100.9,-4
200206242030,200206242100,0.05,21.4,4,0,100,100.9,-3
200206242100,200206242130,-9999,21.1,4,0,99.9,100.9,-2
200206242130,200206242200,-9999,20.6,0,0,100,100.9,-2
200206242200,200206242230,-9999,20.4,-1,0,100,100.9,-2
200206242230,200206242300,0.015,20,-3,0,100,100.9,-1
200206242300,200206242330,0.047,19.8,-3,0,100,100.9,-1
200206242330,200206250000,0.044,19.8,-1,0,100,100.9,-1
200206250000,200206250030,0.055,19.4,-13,0,100,100.9,-2
200206250030,200206250100,0.034,19.1,-3,0,100,100.9,-2
200206250100,200206250130,0.04,18.9,-2,0,100,100.801,-2
200206250130,200206250200,-9999,18.9,6,0,100,100.801,-2
200206250200,200206250230,0.062,18.9,-5,0,100,100.801,-2
200206250230,200206250300,0.035,18.5,-3,0,100,100.801,-2
200206250300,200206250330,0.02,18.3,1,0,100,100.9,-2
200206250330,200206250400,0.03,18.5,2,0,100,100.9,-2
200206250400,200206250430,0.023,18.5,1,0,100,100.9,-1
200206250430,200206250500,0.015,18.6,2,0,100,100.9,2
200206250500,200206250530,0.038,19.2,3,0,100,101,22
200206250530,200206250600,0.17,20.6,25,0,100,101,64
200206250600,200206250630,0.186,21.5,55,0,99.9,101,133
200206250630,200206250700,0.146,22.7,98,0,97,101,225
200206250700,200206250730,0.134,24,116,0,91.5,101,301
200206250730,200206250800,0.199,25.2,216,0,87.8,101,312
200206250800,200206250830,-9999,26,-9999,0,84.6,101,381
200206250830,200206250900,-9999,26.9,-9999,0,80.8,101,463
200206250900,200206250930,-9999,27.5,-9999,0,76.6,101,533
200206250930,200206251000,-9999,28.1,-9999,0,73.2,101,571
200206251000,200206251030,-9999,28.6,-9999,0,72.1,101,530
200206251030,200206251100,-9999,29,-9999,0,68,101,619
200206251100,200206251130,-9999,29.2,-9999,0.2,64.401,101,512
200206251130,200206251200,-9999,29.9,-9999,0,63.4,101,732
200206251200,200206251230,-9999,30.2,-9999,0,60.6,101,712
200206251230,200206251300,-9999,30.2,-9999,0,57.4,100.9,522
200206251300,200206251330,-9999,31,-9999,0,55.4,100.9,684
200206251330,200206251400,-9999,31,-9999,0,55.6,100.801,605
200206251400,200206251430,-9999,31.3,-9999,0,53.6,100.801,555
200206251430,200206251500,-9999,31.4,-9999,0,53.1,100.801,447
200206251500,200206251530,-9999,30.5,-9999,0,57,100.801,225
200206251530,200206251600,-9999,30.1,-9999,0,57.7,100.7,205
200206251600,200206251630,-9999,31,-9999,0,55.1,100.7,333
200206251630,200206251700,-9999,30.9,-9999,0,55,100.7,234
200206251700,200206251730,-9999,29.9,-9999,0,58.8,100.7,85
200206251730,200206251800,-9999,28.3,-9999,0,68,100.801,-13
200206251800,200206251830,-9999,27.2,-9999,0,73.6,100.801,-8
200206251830,200206251900,-9999,26.4,-9999,0,74.4,100.801,-19
200206251900,200206251930,-9999,25.5,-9999,0,79.2,100.801,-28
200206251930,200206252000,-9999,24.5,-9999,0,85.5,100.801,-32
200206252000,200206252030,-9999,23.6,-9999,0,90.6,100.801,-21
200206252030,200206252100,-9999,23.1,-9999,0,94.1,100.9,-35
200206252100,200206252130,-9999,24.1,-9999,0,87.7,100.9,-14
200206252130,200206252200,-9999,24.2,-9999,0,85.8,100.9,-43
200206252200,200206252230,-9999,23.9,-9999,0.4,87,101,-16
200206252230,200206252300,-9999,22.4,-9999,7.2,97.2,100.9,-3
200206252300,200206252330,-9999,21.9,-9999,0,99.8,100.9,-3
200206252330,200206260000,-9999,22.3,-9999,0,98,100.9,-4
200206260000,200206260030,-9999,21.9,-9999,0.4,98.5,100.9,-4
200206260030,200206260100,-9999,21.5,-9999,0,100,100.9,-3
200206260100,200206260130,-9999,21.7,-9999,0,100,100.801,-2
200206260130,200206260200,-9999,20.8,-9999,0,100,100.801,0
200206260200,200206260230,-9999,20.7,-9999,0,100,100.801,-1
200206260230,200206260300,-9999,20.4,-9999,0,100,100.801,-1
200206260300,200206260330,-9999,20.6,-9999,0,100,100.801,-1
200206260330,200206260400,-9999,20.4,-9999,0,100,100.801,-1
200206260400,200206260430,-9999,20.3,-9999,0,100,100.9,-1
200206260430,200206260500,-9999,20.1,-9999,0,100,100.9,1
200206260500,200206260530,-9999,20.2,-9999,0,100,100.9,14
200206260530,200206260600,-9999,20.9,-9999,0,100,100.9,28
200206260600,200206260630,-9999,21.7,-9999,0,100,100.9,103
200206260630,200206260700,-9999,23,-9999,0,97.9,100.9,217
200206260700,200206260730,-9999,24.1,-9999,0,94.1,100.9,312
200206260730,200206260800,-9999,25.4,-9999,0,88.3,101,357
200206260800,200206260830,-9999,26.1,-9999,0,84.8,101,356
200206260830,200206260900,-9999,26.8,-9999,0,81.6,101,505
200206260900,200206260930,-9999,27.2,-9999,0,78.7,101,453
200206260930,200206261000,-9999,27.1,-9999,0,77.7,101,379
200206261000,200206261030,-9999,28.2,-9999,0,72.2,100.9,579
200206261030,200206261100,-9999,29.1,-9999,0,66.8,100.9,714
200206261100,200206261130,-9999,29.6,-9999,0,62.1,100.9,760
200206261130,200206261200,-9999,30.4,-9999,0,59.9,100.801,689
200206261200,200206261230,-9999,30.1,-9999,0,58.3,100.801,595
200206261230,200206261300,-9999,30.5,-9999,0,58,100.7,627
200206261300,200206261330,-9999,31.2,-9999,0,54.1,100.7,622
200206261330,200206261400,-9999,30.9,-9999,0,54.3,100.7,505
200206261400,200206261430,-9999,31.1,-9999,0,54,100.7,525
200206261430,200206261500,-9999,31.1,-9999,0,52.9,100.7,460
200206261500,200206261530,-9999,31.4,-9999,0,52.3,100.601,473
200206261530,200206261600,-9999,30.9,-9999,0,55.1,100.601,335
200206261600,200206261630,-9999,30.4,-9999,0,56.5,100.601,184
200206261630,200206261700,-9999,30.2,-9999,0,58.1,100.601,141
200206261700,200206261730,-9999,29,-9999,0,63.2,100.601,40
200206261730,200206261800,-9999,28.9,-9999,0,65.401,100.601,60
200206261800,200206261830,-9999,28.8,-9999,0,65.6,100.601,27
200206261830,200206261900,-9999,27.5,-9999,0,70.6,100.601,-44
200206261900,200206261930,-9999,25.7,-9999,0,78.1,100.601,-63
200206261930,200206262000,-9999,23.8,-9999,0,87.4,100.601,-50
200206262000,200206262030,-9999,23.1,-9999,0,91.7,100.7,-38
200206262030,200206262100,-9999,22.9,-9999,0,95.1,100.7,-28
200206262100,200206262130,-9999,23.5,-9999,0,91.5,100.7,-49
200206262130,200206262200,-9999,23.6,-9999,0,88.7,100.7,-60
200206262200,200206262230,-9999,23.3,-9999,0,88.8,100.7,-59
200206262230,200206262300,-9999,23.1,-9999,0,89.3,100.7,-62
200206262300,200206262330,-9999,22.8,-9999,0,88.1,100.7,-61
200206262330,200206270000,-9999,22.1,-9999,0,90.8,100.7,-53
200206270000,200206270030,-9999,21.9,-9999,0,92,100.7,-53
200206270030,200206270100,-9999,22.3,-9999,0,90,100.7,-48
200206270100,200206270130,-9999,22.6,-9999,0,88.7,100.7,-42
200206270130,200206270200,-9999,22.5,-9999,0,89.3,100.7,-38
200206270200,200206270230,-9999,22.4,-9999,0,90,100.7,-31
200206270230,200206270300,-9999,22.3,-9999,0,91.6,100.601,-20
200206270300,200206270330,-9999,22.3,-9999,0,92.7,100.601,-15
200206270330,200206270400,-9999,22.1,-9999,0,94,100.601,-50
200206270400,200206270430,-9999,21.9,-9999,0,95.6,100.7,-34
200206270430,200206270500,-9999,22.1,-9999,0,95.6,100.7,-8
200206270500,200206270530,-9999,22.2,-9999,0,95.6,100.7,-14
200206270530,200206270600,-9999,22.3,-9999,0,95.4,100.7,3
200206270600,200206270630,-9999,22.6,-9999,0,95.1,100.7,24
200206270630,200206270700,-9999,22.8,-9999,0,94.4,100.7,43
200206270700,200206270730,-9999,23.2,-9999,0,92.6,100.801,86
200206270730,200206270800,-9999,23.4,-9999,0,92,100.801,72
200206270800,200206270830,-9999,23.5,-9999,0,91.8,100.801,72
200206270830,200206270900,-9999,23.7,-9999,0,90.6,100.801,118
200206270900,200206270930,-9999,23.8,-9999,0,90.4,100.801,132
200206270930,200206271000,-9999,24.9,-9999,0,84.7,100.7,324
200206271000,200206271030,-9999,25.6,-9999,0,82,100.7,328
200206271030,200206271100,-9999,26.2,-9999,0,79.6,100.7,324
200206271100,200206271130,-9999,26.4,-9999,0,78.5,100.7,329
200206271130,200206271200,-9999,27.1,-9999,0,75.8,100.7,443
200206271200,200206271230,-9999,26.9,-9999,0,76.1,100.601,262
200206271230,200206271300,-9999,27.7,-9999,0,73.1,100.601,531
200206271300,200206271330,-9999,28,-9999,0,71.5,100.601,440
200206271330,200206271400,-9999,27.8,-9999,0,72.8,100.5,290
200206271400,200206271430,-9999,28,-9999,0,73.6,100.5,292
200206271430,200206271500,-9999,27.7,-9999,0,74.2,100.5,213
200206271500,200206271530,-9999,27.9,-9999,0,73.4,100.5,186
200206271530,200206271600,-9999,27.8,-9999,0,73.3,100.5,138
200206271600,200206271630,-9999,27.2,-9999,0,75.1,100.5,78
200206271630,200206271700,-9999,27.1,-9999,0,75,100.5,122
200206271700,200206271730,-9999,27.5,-9999,0,74.4,100.5,133
200206271730,200206271800,-9999,25.2,-9999,0,78.1,100.5,20
200206271800,200206271830,-9999,23.5,-9999,0,90.4,100.5,84
200206271830,200206271900,-9999,23.5,-9999,0,89.2,100.5,12
200206271900,200206271930,-9999,23,-9999,0,89.8,100.5,-28
200206271930,200206272000,-9999,22.5,-9999,0,94.6,100.5,-38
200206272000,200206272030,-9999,22.6,-9999,0,92.8,100.5,-55
200206272030,200206272100,-9999,22.2,-9999,0,90.1,100.601,-53
200206272100,200206272130,-9999,22,-9999,0,91.9,100.601,-46
200206272130,200206272200,-9999,21.9,-9999,0,92.8,100.7,-33
200206272200,200206272230,-9999,21.6,-9999,0,94.2,100.601,-43
200206272230,200206272300,-9999,21.6,-9999,0,93.9,100.601,-54
200206272300,200206272330,-9999,21.5,-9999,0,93.9,100.601,-62
200206272330,200206280000,-9999,21.2,-9999,0,94.6,100.601,-61
200206280000,200206280030,-9999,21.3,-9999,0,93.9,100.601,-58
200206280030,200206280100,-9999,21.4,-9999,0,93.8,100.601,-52
200206280100,200206280130,-9999,21.5,-9999,0,93.4,100.601,-52
200206280130,200206280200,-9999,21.4,-9999,0,94.1,100.601,-55
200206280200,200206280230,-9999,20.8,-9999,0,97,100.601,-44
200206280230,200206280300,-9999,21.1,-9999,0,96,100.601,-42
200206280300,200206280330,-9999,21.1,-9999,0,96.6,100.601,-45
200206280330,200206280400,-9999,21,-9999,0,97.1,100.7,-47
200206280400,200206280430,-9999,21.3,-9999,0,96.7,100.601,-16
200206280430,200206280500,-9999,21.6,-9999,0,95.9,100.601,-4
200206280500,200206280530,-9999,21.7,-9999,0,95.6,100.7,2
200206280530,200206280600,-9999,21.8,-9999,0,95.8,100.7,11
200206280600,200206280630,-9999,22,-9999,0,95.6,100.801,16
200206280630,200206280700,-9999,22.2,-9999,0,95.4,100.801,42
200206280700,200206280730,-9999,22.5,-9999,0,95.3,100.801,83
200206280730,200206280800,-9999,22.8,-9999,0,94.5,100.9,86
200206280800,200206280830,-9999,23,-9999,0,94.3,100.9,88
200206280830,200206280900,-9999,23.4,-9999,0,91.9,100.9,101
200206280900,200206280930,-9999,23.6,-9999,0,90.9,100.9,114
200206280930,200206281000,-9999,24.4,-9999,0,88.3,100.9,278
200206281000,200206281030,-9999,25.5,-9999,0,81.7,100.9,341
200206281030,200206281100,-9999,26.8,-9999,0,75.9,100.801,630
200206281100,200206281130,-9999,27.2,-9999,0,73.8,100.801,364
200206281130,200206281200,-9999,27,-9999,0,74.3,100.801,370
200206281200,200206281230,0.025,26.9,32,0,75.5,100.801,127
200206281230,200206281300,0.275,27.5,75,0,73.7,100.801,258
200206281300,200206281330,-9999,27.9,-9999,0,71.2,100.801,241
200206281330,200206281400,0.315,29.2,162,0.2,66.8,100.7,502
200206281400,200206281430,0.468,28.3,149,0,70.3,100.7,313
200206281430,200206281500,0.429,26.5,50,0,79.7,100.801,201
200206281500,200206281530,0.455,27.2,122,0,76.7,100.7,430
200206281530,200206281600,0.402,26.9,72,0,80.3,100.7,284
200206281600,200206281630,0.277,27.5,61,0,75.4,100.7,311
200206281630,200206281700,0.273,27.7,61,0,75.4,100.7,225
200206281700,200206281730,0.281,27.4,34,0,79,100.801,145
200206281730,200206281800,0.267,26.9,10,0,81.4,100.801,27
200206281800,200206281830,0.297,26.6,25,0,81,100.801,7
200206281830,200206281900,0.214,25.8,3,0,83.7,100.801,-36
200206281900,200206281930,0.153,25.1,-4,0,86.6,100.801,-55
200206281930,200206282000,0.068,24.3,-3,0,90.2,100.801,-52
200206282000,200206282030,0.042,23.8,-2,0,92.6,100.801,-50
200206282030,200206282100,0.06,23.7,-2,0,93.5,100.9,-50
200206282100,200206282130,0.034,23.5,-3,0,95,100.9,-50
200206282130,200206282200,0.102,23.5,-5,0,94.9,100.9,-51
200206282200,200206282230,0.073,23.3,-6,0,95.7,100.9,-52
200206282230,200206282300,0.076,23,-6,0,97.1,100.9,-52
200206282300,200206282330,0.131,23.3,-5,0,96.3,100.9,-54
200206282330,200206290000,0.103,23.4,-3,0,95.4,100.9,-54
200206290000,200206290030,0.11,23.1,-5,0,95.8,101,-54
200206290030,200206290100,0.11,22.9,-5,0,96.3,101,-54
200206290100,200206290130,0.07,22.5,-4,0,97.5,101,-50
200206290130,200206290200,0.032,22.1,-3,0,98.6,101,-47
200206290200,200206290230,0.083,22.1,-7,0,98.5,101,-47
200206290230,200206290300,0.052,21.7,-5,0,99.8,101,-40
200206290300,200206290330,0.015,21,-5,0,100,101,-33
200206290330,200206290400,0.02,21,-3,0,100,101,-30
200206290400,200206290430,-9999,20.4,0,0,100,101.101,-26
200206290430,200206290500,0.048,20.7,-4,0,100,101.101,-17
200206290500,200206290530,0.072,21,-3,0,99.8,101.101,-5
200206290530,200206290600,0.074,21.6,14,0,99.6,101.101,43
200206290600,200206290630,0.125,22.9,59,0,95.6,101.101,63
200206290630,200206290700,0.148,24,54,0,90.8,101.2,140
200206290700,200206290730,0.242,24.9,70,0,85.6,101.2,186
200206290730,200206290800,0.351,26,145,0,81.1,101.301,306
200206290800,200206290830,0.308,26.1,108,0,80.8,101.301,298
200206290830,200206290900,0.224,26.8,114,0,78.9,101.2,362
200206290900,200206290930,0.305,27.5,130,0,76.4,101.2,485
200206290930,200206291000,0.223,28.1,172,0,74.9,101.2,495
200206291000,200206291030,0.285,29.1,135,0,69.4,101.2,571
200206291030,200206291100,0.327,29.3,139,0,68.3,101.2,542
200206291100,200206291130,0.372,29.9,148,0,66.1,101.2,656
200206291130,200206291200,0.318,30.5,292,0,64.401,101.2,651
200206291200,200206291230,0.263,30.6,247,0,62.3,101.2,628
200206291230,200206291300,0.341,31,241,0,63.2,101.2,710
200206291300,200206291330,0.294,31,202,0,61.4,101.2,655
200206291330,200206291400,0.249,30.6,157,0,65.8,101.101,490
200206291400,200206291430,0.248,30.8,204,0,66.1,101.101,480
200206291430,200206291500,0.291,30.7,203,0,65.401,101.101,390
200206291500,200206291530,0.286,30.7,140,0,67.6,101,342
200206291530,200206291600,0.304,30.7,141,0,67.3,101,282
200206291600,200206291630,0.264,30.9,122,0,66,101,276
200206291630,200206291700,0.257,30.3,76,0,69.5,101,168
200206291700,200206291730,0.293,30.1,55,0,70,101,117
200206291730,200206291800,0.222,29.8,51,0,72.6,101.101,88
200206291800,200206291830,0.256,29.2,31,0,75.6,101,24
200206291830,200206291900,0.198,28.6,10,0,77.9,101.101,-17
200206291900,200206291930,0.174,27.9,-3,0,81.2,101.101,-43
200206291930,200206292000,0.17,27,-5,0,85.6,101.101,-54
200206292000,200206292030,0.065,25.5,2,0,92.7,101.101,-50
200206292030,200206292100,0.034,24.8,-1,0,95.1,101.2,-48
200206292100,200206292130,0.115,25.3,-1,0,92.1,101.2,-48
200206292130,200206292200,0.023,25,0,0,93.4,101.2,-48
